ID,first_year,last_year
USC00472839,1888,2024
USC00472842,2010,2024
USC00472851,2002,2024
USC00472869,1941,2024
USC00472889,1964,2018
USC00472934,1952,1970
USC00472973,1930,2024
USC00473022,1986,2024
USC00473038,1939,2024
USC00473058,1944,2024
USC00473174,1959,2010
USC00473186,1951,2024
USC00473198,2009,2024
USC00473214,1908,1954
USC00473242,1893,1950
USC00473268,2000,2024
USC00473271,1987,2024
USC00473332,1952,2019
USC00473391,2004,2024
USC00473405,1903,2024
USC00473453,1897,2024
USC00473471,1908,2009
USC00473511,1893,2024
USC00473649,1893,1958
USC00473654,1959,2010
USC00473661,2001,2021
USC00473698,1942,2024
USC00473756,1970,2024
USC00473800,1987,2024
USC00473820,2005,2018
USC00473917,1909,1947
USC00473930,2008,2024
USC00473979,1893,1987
USC00474027,2011,2024
USC00474080,1962,2015
USC00474108,2004,2024
USC00474174,1944,2024
USC00474195,1908,2024
USC00474295,1901,1925
USC00474367,1955,1970
USC00474373,2000,2024
USC00474375,1872,1952
USC00474391,1901,2024
USC00474457,1945,2024
USC00474482,1893,2024
USC00474523,1968,2008
USC00474546,1888,2024
USC00474582,1927,2015
USC00474790,2005,2024
USC00474829,1908,1996
USC00474894,1971,2024
USC00474937,1939,2024
USC00474953,1944,2022
USC00474966,1869,1991
USC00475017,1851,2024
USC00475091,1919,2024
USC00475096,2007,2024
USC00475120,1913,2024
USC00475164,1903,2024
USC00475178,1905,2024
USC00475189,2001,2022
USC00475236,1893,1947
USC00475255,1890,2024
USC00475286,1926,2018
USC00475298,1920,1956
USC00475330,1893,1957
USC00475335,1957,2024
USC00475352,1940,2023
USC00475364,1905,2024
USC00475474,1856,2018
USC00475477,1948,1994
USC00475484,1861,1980
USC00475516,1903,2024
USC00475525,1961,2004
USC00475563,1908,2024
USC00475573,1966,2024
USC00475581,1954,2024
USC00475677,1904,1921
USC00475786,1953,2012
USC00475808,1893,2024
USC00475863,1959,1996
USC00475932,1856,2024
USC00476122,1950,2004
USC00476200,1893,2024
USC00476208,1890,2024
USC00476320,1893,1921
USC00476330,1888,2024
USC00476357,1946,2024
USC00476380,2005,2024
USC00476398,1910,2024
USC00476413,1998,2024
USC00476420,2009,2024
USC00476510,2008,2024
USC00476594,1894,1982
USC00476622,1938,1987
USC00476646,1948,2011
USC00476667,1908,1944
USC00476678,1910,2024
USC00476718,1896,2024
USC00476764,1893,2011
USC00476772,1947,2008
USC00476827,1822,2024
USC00476838,1908,1997
USC00476859,1900,2013
USC00476922,1855,2024
USC00476939,1946,1996
USC00477052,1893,2024
USC00477092,1913,2013
USC00477113,1895,2024
USC00477115,2011,2024
USC00477132,1952,2024
USC00477142,1998,2024
USC00477158,1908,2015
USC00477174,1961,2024
USC00477202,1910,1948
USC00477209,1946,2015
USC00477226,1918,2024
USC00477314,2011,2024
USC00477349,1947,2024
USC00477464,1950,2024
USC00477480,1971,2010
USC00477576,2008,2024
USC00477581,2009,2024
USC00477708,1893,2024
USC00477725,1899,2008
USC00477796,2010,2024
USC00477810,1906,1919
USC00477892,1906,2013
USC00477964,2006,2024
USC00477997,1893,2024
USC00478027,1894,2024
USC00478110,1903,2014
USC00478111,1903,2012
USC00478164,2009,2024
USC00478171,1893,2024
USC00478190,2003,2024
USC00478229,1949,2024
USC00478267,1905,2024
USC00478316,1995,2024
USC00478349,1909,2024
USC00478376,1998,2024
USC00478528,1902,1977
USC00478540,2006,2024
USC00478561,1945,1968
USC00478589,1937,2024
USC00478672,1950,2024
USC00478723,1964,2024
USC00478805,1894,1916
USC00478827,1889,2024
USC00478905,1944,2024
USC00478910,2007,2023
USC00478919,1891,2024
USC00478937,1894,2024
USC00478951,1896,2024
USC00478971,1895,1960
USC00479046,1951,2024
USC00479050,1895,2003
USC00479052,2009,2024
USC00479144,1906,2007
USC00479176,1931,1993
USC00479190,1949,2024
USC00479226,1925,1958
USC00479236,1934,2024
USC00479304,1915,2021
USC00479319,1922,2024
USC00479335,1903,2013
USC00480027,1957,2024
USC00480080,1948,2009
USC00480140,1909,2024
USC00480200,1948,2001
USC00480228,1961,1979
USC00480270,1915,2005
USC00480380,1937,1977
USC00480484,1979,2024
USC00480528,1919,1939
USC00480540,1898,2024
USC00480552,1969,2024
USC00480585,1930,2024
USC00480603,1975,2024
USC00480605,1899,1967
USC00480680,2005,2024
USC00480695,1948,2014
USC00480740,1962,2012
USC00480761,1962,2024
USC00480778,1963,2024
USC00480865,1948,2024
USC00480915,1902,1993
USC00480951,1989,2024
USC00481000,1948,2024
USC00481131,2002,2019
USC00481160,1940,1964
USC00481165,1899,2023
USC00481175,1905,2024
USC00481220,1960,2024
USC00481284,1963,2018
USC00481547,1948,2006
USC00481565,1900,1980
USC00481569,2001,2024
USC00481610,1899,2009
USC00481676,1871,2024
USC00481680,1935,1957
USC00481730,1900,2019
USC00481736,1955,2024
USC00481770,1906,1958
USC00481775,1961,2024
USC00481816,1957,2024
USC00481840,1915,2024
USC00481850,1962,2024
USC00481855,1963,2009
USC00481905,1915,2023
USC00482054,1979,2013
USC00482135,1913,2015
USC00482235,1899,1915
USC00482242,1989,2024
USC00482375,1974,2024
USC00482399,2006,2024
USC00482410,1962,1992
USC00482415,1916,2024
USC00482465,1932,1958
USC00482466,1959,2024
USC00482580,1948,2024
USC00482595,1907,2024
USC00482610,1922,1978
USC00482638,1896,1944
USC00482680,1947,2005
USC00482685,1909,2016
USC00482715,1907,2024
USC00482725,1926,2022
USC00482881,1918,2006
USC00482995,1948,2016
USC00483031,1911,2024
USC00483045,1909,1998
USC00483060,1909,1943
USC00483100,1889,2024
USC00483170,1915,2024
USC00483396,1963,2024
USC00483485,1894,1927
USC00483490,1927,1955
USC00483570,1948,1979
USC00483582,1990,2024
USC00483630,1909,1979
USC00483801,1962,1996
USC00483855,1902,2024
USC00483865,1949,1985
USC00483930,1964,1978
USC00483944,2012,2024
USC00483950,1941,2015
USC00483960,1963,1987
USC00484036,1966,1990
USC00484065,1897,2024
USC00484080,1977,2019
USC00484095,1903,1957
USC00484125,1944,1962
USC00484225,1937,1955
USC00484303,1969,1983
USC00484411,1942,2008
USC00484442,1994,2024
USC00484700,1956,1978
USC00484760,1941,2018
USC00484770,1906,1951
USC00484796,1899,1923
USC00484910,1905,2024
USC00484920,1962,1975
USC00484925,1964,2024
USC00485055,1900,2024
USC00485085,1955,1987
USC00485105,1902,2024
USC00485115,1904,1976
USC00485170,1948,1964
USC00485252,1958,2012
USC00485260,1948,2010
USC00485345,1904,2024
USC00485355,1923,2024
USC00485372,1962,1984
USC00485374,2005,2021
USC00485410,1892,1970
USC00485411,1962,1976
USC00485417,2011,2024
USC00485435,1966,2024
USC00485467,1955,1977
USC00485506,1964,2024
USC00485525,1930,2024
USC00485612,1952,2024
USC00485720,1933,1965
USC00485734,1962,1982
USC00485770,1897,2024
USC00485780,1943,1956
USC00485830,1889,2005
USC00485833,2003,2019
USC00486120,1948,2024
USC00486165,1963,1988
USC00486175,1948,1962
USC00486195,1922,2024
USC00486422,1901,1917
USC00486428,1959,2024
USC00486430,1935,1958
USC00486440,1911,2024
USC00486450,1948,1978
USC00486470,1951,1968
USC00486555,1966,2024
USC00486595,1950,2007
USC00486660,1906,2024
USC00486680,1928,1960
USC00486845,1904,2024
USC00486852,1989,2024
USC00487031,2000,2024
USC00487105,1899,2024
USC00487115,1919,2024
USC00487200,1948,2018
USC00487235,1900,1988
USC00487236,2012,2024
USC00487240,1900,2009
USC00487260,1906,2024
USC00487340,1930,1949
USC00487375,1948,2023
USC00487376,1964,2009
USC00487380,1907,1981
USC00487388,1907,2024
USC00487420,1922,1950
USC00487529,2011,2024
USC00487540,1948,1966
USC00487548,1966,2005
USC00487555,1948,2024
USC00487760,1907,2024
USC00487810,1937,2024
USC00487840,1898,1979
USC00487847,2003,2024
USC00487885,1922,2010
USC00487895,1938,1961
USC00487898,1924,1937
USC00487955,1923,2001
USC00487980,1948,1977
USC00487990,1889,2007
USC00487995,2010,2024
USC00488070,1948,2006
USC00488074,2012,2024
USC00488124,1972,2024
USC00488157,1999,2015
USC00488160,1891,2024
USC00488163,1893,1991
USC00488192,1978,2024
USC00488209,1931,2024
USC00488315,1905,2024
USC00488340,1904,1922
USC00488385,1900,2012
USC00488475,1917,1974
USC00488626,2001,2024
USC00488705,1893,2021
USC00488748,1950,1963
USC00488758,1963,2020
USC00488808,1964,2024
USC00488851,1926,1941
USC00488852,1964,2024
USC00488858,1959,2024
USC00488875,1899,2024
USC00488880,1965,1990
USC00488884,2005,2024
USC00488888,1957,2012
USC00488995,1922,2005
USC00488997,1994,2024
USC00489025,1948,2024
USC00489205,1913,2024
USC00489305,1940,1959
USC00489459,1897,2024
USC00489467,1989,2017
USC00489580,1961,2024
USC00489604,1949,2024
USC00489615,1890,2023
USC00489770,1907,2024
USC00489805,1991,2021
USC00489880,1906,1921
USC00489905,1886,2024
USC00489925,1921,2011
USC00500230,1907,1982
USC00500235,2011,2024
USC00500243,1963,2024
USC00500247,2001,2024
USC00500249,1992,2015
USC00500272,1941,2015
USC00500275,1998,2024
USC00500281,2005,2024
USC00500284,2006,2020
USC00500302,1971,2010
USC00500310,1932,2011
USC00500363,1917,2024
USC00500433,1882,2024
USC00500452,1917,1993
USC00500464,1963,2024
USC00500490,2004,2024
USC00500522,1936,1966
USC00500657,1948,2016
USC00500676,1929,1952
USC00500685,1973,1992
USC00500707,1969,2024
USC00500788,1978,2010
USC00501201,1908,1932
USC00501220,2000,2020
USC00501230,1903,1950
USC00501240,1979,2023
USC00501243,1983,2011
USC00501251,1935,2015
USC00501269,1940,1974
USC00501308,1944,1974
USC00501312,1954,1984
USC00501314,1953,1984
USC00501318,1953,1984
USC00501321,1936,1974
USC00501325,1952,1980
USC00501334,1936,1974
USC00501466,1962,2011
USC00501492,1968,2011
USC00501574,1962,2011
USC00501662,1910,1933
USC00501684,1953,2024
USC00501716,1927,1978
USC00501824,1917,2012
USC00501926,1971,2022
USC00501987,1935,2024
USC00502015,2009,2021
USC00502019,1964,1994
USC00502041,1893,1911
USC00502084,1970,2018
USC00502107,1948,2024
USC00502112,1976,2013
USC00502126,1996,2019
USC00502144,1958,2003
USC00502149,1975,2014
USC00502156,1902,1982
USC00502173,1955,2019
USC00502227,1936,2024
USC00502247,1939,1974
USC00502339,1996,2024
USC00502350,1994,2015
USC00502352,1980,2024
USC00502457,1919,2005
USC00502568,1996,2024
USC00502586,1905,1954
USC00502587,1872,2024
USC00502607,1899,2024
USC00502642,1981,2024
USC00502645,2003,2024
USC00502656,1989,2024
USC00502707,1946,2011
USC00502717,1941,1954
USC00502725,1946,1976
USC00502730,1952,1991
USC00502737,2001,2024
USC00502770,1941,1973
USC00502785,1975,2024
USC00502870,2003,2021
USC00502871,1997,2024
USC00502952,1954,1968
USC00502965,1929,2019
USC00502970,1997,2013
USC00503009,1985,2009
USC00503072,1941,1984
USC00503085,1932,1961
USC00503125,1904,1927
USC00503160,2000,2024
USC00503162,1900,1915
USC00503163,1990,2022
USC00503165,1917,2013
USC00503181,1999,2022
USC00503205,1971,1989
USC00503212,1973,2024
USC00503275,1963,2024
USC00503294,1966,2023
USC00503299,1971,2016
USC00503304,1966,2024
USC00503368,2011,2024
USC00503454,1940,1969
USC00503470,1940,1952
USC00503500,1957,1988
USC00503502,1925,2024
USC00503504,1989,2024
USC00503573,1980,2010
USC00503585,1976,2017
USC00503605,1992,2024
USC00503650,1950,2017
USC00503655,1893,1974
USC00503670,1952,1973
USC00503672,1977,2021
USC00503682,1988,2011
USC00503695,1941,2024
USC00503720,1979,2012
USC00503765,1941,1970
USC00503821,1936,2023
USC00503910,1966,1984
USC00503933,1959,2006
USC00504092,1890,1984
USC00504094,1883,2021
USC00504103,2001,2024
USC00504107,2000,2024
USC00504109,2001,2013
USC00504155,1919,2005
USC00504425,1925,1997
USC00504550,1983,2007
USC00504555,1906,1947
USC00504621,1996,2024
USC00504689,1882,1932
USC00504812,1954,2024
USC00504964,1953,1979
USC00504971,2000,2012
USC00504984,1869,1984
USC00504991,2005,2024
USC00505051,1982,1995
USC00505136,1974,2024
USC00505318,1943,1960
USC00505397,1990,2003
USC00505454,1917,1959
USC00505464,1984,2024
USC00505499,1942,1968
USC00505506,1959,1982
USC00505519,1936,2024
USC00505534,1933,2006
USC00505604,1982,2024
USC00505607,1965,2008
USC00505644,1909,2014
USC00505721,1941,1953
USC00505731,1941,1954
USC00505733,1917,2024
USC00505757,1984,2015
USC00505778,1923,2024
USC00505880,1996,2013
USC00505881,1945,2024
USC00505883,1985,2004
USC00505884,1909,2024
USC00505894,1941,2023
USC00506147,1966,2014
USC00506166,1917,1941
USC00506581,1968,2024
USC00506656,1917,1944
USC00506727,1923,1973
USC00506760,1926,1963
USC00506777,1970,1996
USC00506853,1989,2007
USC00506870,1948,2023
USC00506871,1954,1977
USC00507095,1914,1968
USC00507097,1975,2010
USC00507105,1968,1979
USC00507141,1967,2024
USC00507352,1975,1994
USC00507365,1939,1964
USC00507421,2003,2020
USC00507442,1941,2024
USC00507444,1981,2015
USC00507451,1945,1973
USC00507513,1985,2024
USC00507557,1949,2017
USC00507570,1960,2024
USC00507669,1895,1995
USC00507738,1980,2024
USC00507780,1968,1999
USC00507783,1942,2024
USC00507854,1936,1950
USC00507891,1900,1933
USC00507977,1917,1971
USC00508054,1928,1987
USC00508105,1967,2005
USC00508114,1899,1933
USC00508140,1919,2010
USC00508183,1941,2024
USC00508239,1929,2005
USC00508375,1983,2016
USC00508377,1986,2014
USC00508400,1951,1964
USC00508437,1919,2005
USC00508470,1993,2006
USC00508503,1828,1990
USC00508512,1960,1981
USC00508525,1898,2024
USC00508547,1957,2007
USC00508584,1964,2024
USC00508594,1963,2011
USC00508612,1962,2005
USC00508615,2004,2024
USC00508625,1971,1996
USC00508666,1953,2005
USC00508731,2012,2024
USC00508882,1933,1947
USC00508915,1978,2011
USC00508945,1978,2000
USC00509015,1882,2013
USC00509102,1925,1963
USC00509313,1954,2017
USC00509314,2011,2024
USC00509385,1907,2014
USC00509399,1929,1969
USC00509410,1953,1979
USC00509421,1971,1987
USC00509460,1979,2003
USC00509489,1992,2015
USC00509641,1904,2024
USC00509702,1932,1946
USC00509747,2002,2024
USC00509759,1944,1999
USC00509765,1968,1984
USC00509790,1971,2009
USC00509793,2009,2024
USC00509798,1922,2024
USC00509829,1942,2011
USC00509861,1960,2010
USC00509869,1919,2024
USC00509891,2005,2024
USC00509919,1868,2022
USC00510115,1905,1942
USC00510305,1981,2009
USC00510507,1905,2002
USC00510746,2000,2015
USC00510832,1905,1951
USC00510840,1905,1975
USC00510905,1905,1939
USC00510995,1943,1974
USC00511004,1940,2022
USC00511122,1907,1960
USC00511125,1951,2024
USC00511303,1949,2013
USC00511484,1905,2013
USC00511557,1905,1928
USC00511918,1962,2015
USC00511930,1905,1945
USC00511960,1915,1963
USC00512225,1905,1929
USC00512307,1968,1985
USC00512317,1905,1955
USC00512558,1991,2015
USC00512570,1905,2024
USC00512630,1925,1949
USC00512679,1905,2007
USC00512751,1939,2013
USC00512896,1933,2003
USC00512905,1905,1932
USC00512983,1908,1925
USC00513077,1950,1980
USC00513078,1953,1970
USC00513099,1931,2014
USC00513113,1928,1998
USC00513117,1997,2018
USC00513317,1987,2020
USC00513367,1905,1919
USC00513455,1907,1927
USC00513510,1905,2006
USC00513872,1963,1977
USC00513911,1981,2003
USC00513977,1905,2023
USC00514091,1905,1929
USC00514193,1968,1982
USC00514459,1998,2014
USC00514500,1980,2024
USC00514561,1905,2018
USC00514568,1950,1980
USC00514620,1916,1953
USC00514660,1911,1929
USC00514670,1906,1960
USC00514680,1905,1978
USC00514742,1905,1954
USC00514764,1949,1979
USC00514771,1905,1929
USC00514778,1905,1954
USC00514938,1911,1960
USC00515000,1979,2020
USC00515004,1979,2024
USC00515006,1916,1981
USC00515011,1951,1998
USC00515177,1942,1994
USC00515275,1949,2024
USC00515286,1930,2006
USC00515575,1905,2013
USC00515721,1912,1955
USC00515758,1997,2019
USC00515785,1958,1976
USC00515800,1950,1973
USC00515842,1982,2024
USC00515864,1905,2009
USC00516082,1905,1978
USC00516128,1975,2024
USC00516169,1942,1961
USC00516198,1955,2022
USC00516228,1905,1944
USC00516552,1906,1985
USC00516588,1914,2001
USC00516697,1918,1961
USC00516806,1905,1960
USC00516850,1942,1980
USC00517000,1998,2022
USC00517023,1905,1962
USC00517026,1906,1921
USC00517131,1949,1993
USC00517150,1949,2000
USC00517166,1956,2019
USC00517194,1946,1958
USC00517204,1905,1979
USC00517312,1934,2024
USC00517421,1905,1975
USC00518000,1949,1963
USC00518055,2005,2019
USC00518165,1999,2017
USC00518217,1935,1954
USC00518407,1986,2024
USC00518422,1977,2023
USC00518500,1979,2005
USC00518600,1982,2014
USC00518652,1989,2012
USC00518734,1936,1955
USC00518805,1905,1963
USC00518830,1956,1992
USC00518958,1955,1982
USC00519195,1908,1987
USC00519231,1905,1947
USC00519253,1905,1935
USC00519281,2008,2024
USC00519397,1965,2023
USC00519484,1949,1969
USC00519521,1907,1950
USC00519523,1969,2021
USC00519593,1915,1934
USC00519603,1983,2024
USC00519629,1969,2017
USC00519738,1906,1953
USC00914401,1953,1978
USM00074611,1982,2013
USM00074695,1997,2013
USR0000AALC,1990,2021
USR0000AALP,2000,2024
USR0000AANG,1999,2024
USR0000ABAN,1998,2024
USR0000ABCK,1998,2024
USR0000ABER,1998,2015
USR0000ABEV,1990,2022
USR0000ABIL,2000,2024
USR0000ABLA,1988,2024
USR0000ABNS,2002,2024
USR0000ABNT,1999,2024
USR0000ABNV,1998,2024
USR0000ABOO,1995,2015
USR0000ABRK,1992,2024
USR0000ABRO,1989,2024
USR0000ABUC,1994,2024
USR0000ACAA,1999,2024
USR0000ACAN,1995,2024
USR0000ACCR,1990,2024
USR0000ACHA,1990,2024
USR0000ACHE,1998,2024
USR0000ACHF,2001,2015
USR0000ACHI,1993,2023
USR0000ACHL,1997,2022
USR0000ACHR,1995,2024
USR0000ACHS,2001,2024
USR0000ACHT,1998,2024
USR0000ACKN,1998,2024
USR0000ACOL,1992,2024
USR0000ACOT,1991,2024
USR0000ACRO,1995,2024
USR0000ADRL,1997,2024
USR0000ADRY,1996,2024
USR0000ADVK,1999,2022
USR0000AEAG,1992,2024
USR0000AEMP,1988,2024
USR0000AFAI,1931,2023
USR0000AFAP,2001,2024
USR0000AFAR,1996,2024
USR0000AFLG,1986,2024
USR0000AFLT,1996,2020
USR0000AFOU,1994,2024
USR0000AFRA,1999,2024
USR0000AGEO,1999,2024
USR0000AGLO,1990,2024
USR0000AGOO,1985,2024
USR0000AGOP,1996,2024
USR0000AGRA,1991,2022
USR0000AGRE,1993,2024
USR0000AGRN,1997,2024
USR0000AGUN,1994,2024
USR0000AGUT,1985,2024
USR0000AHAI,1990,2024
USR0000AHAV,1994,2024
USR0000AHAY,1988,2024
USR0000AHBR,2000,2024
USR0000AHEL,1988,2024
USR0000AHIL,2000,2024
USR0000AHLM,1989,2024
USR0000AHOD,1991,2024
USR0000AHOG,1988,2024
USR0000AHOM,1998,2024
USR0000AHON,1989,2024
USR0000AHOO,1992,2021
USR0000AHOR,1987,2024
USR0000AHOU,1994,2013
USR0000AHPI,2002,2024
USR0000AHPK,2001,2024
USR0000AHUM,1985,2024
USR0000AHUR,1994,2024
USR0000AIRO,1986,2024
USR0000AJAT,1990,2024
USR0000AJES,1998,2024
USR0000AKAI,1997,2024
USR0000AKAK,1989,2024
USR0000AKAN,1990,2024
USR0000AKAV,1992,2024
USR0000AKEL,1990,2024
USR0000AKEN,1988,2024
USR0000AKIA,1988,2024
USR0000AKIL,1991,2024
USR0000AKLA,1991,2024
USR0000AKLK,1989,2024
USR0000AKOY,1990,2024
USR0000ALAK,1986,2024
USR0000ALBE,1992,2024
USR0000ALIB,2003,2020
USR0000ALIM,1985,2024
USR0000ALIR,1997,2024
USR0000ALIV,1998,2024
USR0000ALMI,1992,2024
USR0000ALOS,2003,2023
USR0000AMAY,1990,2021
USR0000AMCK,1993,2024
USR0000AMOL,1996,2024
USR0000AMOS,1992,2024
USR0000AMTL,1985,2024
USR0000AMUL,1988,2024
USR0000AMUS,1996,2024
USR0000ANIN,1995,2024
USR0000ANIX,1992,2024
USR0000ANOA,1990,2020
USR0000ANOO,2001,2024
USR0000ANOR,1990,2024
USR0000AOAK,1993,2024
USR0000AODE,1998,2024
USR0000AOKM,1998,2024
USR0000AOLA,1985,2024
USR0000AOPE,1998,2024
USR0000APAL,1992,2024
USR0000APAR,1994,2024
USR0000APAX,1996,2024
USR0000APAY,1992,2024
USR0000APLE,1997,2024
USR0000APOO,1988,2024
USR0000APRE,1993,2024
USR0000APRO,1993,2024
USR0000AQTZ,1988,2024
USR0000AQUA,1990,2024
USR0000ARAB,1993,2024
USR0000ARAG,1997,2024
USR0000AREI,1993,2024
USR0000AREN,1999,2024
USR0000ARIN,1994,2024
USR0000AROB,1986,2013
USR0000AROO,1992,2008
USR0000AROU,1992,2024
USR0000ARUC,2000,2024
USR0000ASAG,1995,2024
USR0000ASAL,1988,2024
USR0000ASAS,1992,2024
USR0000ASCA,2002,2024
USR0000ASEL,1991,2024
USR0000ASES,2002,2024
USR0000ASEV,1988,2024
USR0000ASHK,2003,2024
USR0000ASIL,1998,2024
USR0000ASKI,2000,2024
USR0000ASLC,1996,2024
USR0000ASMI,1988,2024
USR0000ASOL,1999,2024
USR0000ASSA,1983,2024
USR0000ASTA,1985,2024
USR0000ASTH,2002,2024
USR0000ASTK,1999,2019
USR0000ASTO,1992,2024
USR0000ASTR,1990,2020
USR0000ASUN,1994,2024
USR0000ASWA,1990,2024
USR0000ATAL,1998,2024
USR0000ATEL,1991,2024
USR0000ATHO,1990,2024
USR0000ATOK,1999,2024
USR0000ATRA,1992,2024
USR0000ATRU,2002,2024
USR0000ATTA,2003,2024
USR0000ATUS,1986,2024
USR0000ATWE,1985,2024
